step,V,C_rank,K,acc_train,acc_test,lambda,gate_mean
1300,4.184123516082764,6.985464721246716,29.22804721093491,0.15561357140541077,0.0066002910025417805,7.013862642952636e-28,0.5301488737265269
1400,0.12018025666475296,7.4314050732316135,0.8931081690807225,1.0,0.025506209582090378,0.0002920838576646856,0.38719333211580914
1500,0.0444316491484642,7.419359319346947,0.3296543701836117,1.0,0.026736771687865257,0.00029214935478924156,0.43010832866032916
1600,0.023203371092677116,7.38703749991393,0.17140417238602473,1.0,0.030428459867835045,0.0002917139521445405,0.4830079178015391
1700,0.014556261710822582,7.324101185671006,0.10661153365517315,1.0,0.035574451088905334,0.0002909766060329639,0.5193203886349996
1800,0.013266329653561115,7.255132650620138,0.09624898142344139,0.9994778037071228,0.041951000690460205,0.00028947560301960184,0.5432233810424805
1900,0.4371755123138428,6.828214698469456,2.9851282589922956,0.9626631736755371,0.027407988905906677,0.0002927498239938267,0.2698621451854706
2000,0.04837953671813011,6.9602859569583355,0.33673541002335117,1.0,0.04105604812502861,0.000290858309258371,0.29809052248795825
2100,0.03206905722618103,6.944227487817115,0.2226948286984264,1.0,0.041951000690460205,0.00028891283609780205,0.3125870128472646
2200,0.02578941360116005,6.916482872038282,0.1783720374523346,1.0,0.04430025815963745,0.000287957827837752,0.3239111403624217
2300,0.022630585357546806,6.885178821367442,0.15581562701892943,1.0,0.04620203748345375,0.000287234474974531,0.3337605396906535
2400,0.020640993490815163,6.852226448622223,0.1414367615236028,1.0,0.0476563386619091,0.0002864134738615267,0.34305935104688007
2500,0.019129294902086258,6.81879472411969,0.13043873515447546,1.0,0.05112428963184357,0.0002856761630985873,0.35276474555333454
2600,4.51012659072876,6.059020999571248,27.326951723950238,0.05039164423942566,0.0070477682165801525,1.0353558229793051e-30,0.3324016034603119
2700,0.11779220402240753,6.750164437499377,0.7951167466067264,1.0,0.057388972491025925,0.00028976528451735416,0.3590009808540344
2800,0.03380761295557022,6.797466666571048,0.22980612214182408,1.0,0.06868777424097061,0.00028519123858260676,0.38727475702762604
2900,0.022937748581171036,6.801591578886512,0.15601319758830895,1.0,0.07797292619943619,0.0002817224896101622,0.4069867978493373
3000,0.018771378323435783,6.798733787825754,0.12762160405160283,1.0,0.0837901383638382,0.0002781185255915089,0.42382387816905975
3100,0.016571151092648506,6.793431565190468,0.11257498090433887,1.0,0.0894954726099968,0.0002760333782452622,0.43880121906598407
3200,0.015147870406508446,6.78768935725074,0.10281903874327082,1.0,0.09721445292234421,0.0002740327925366162,0.4522113849719365
3300,0.014059651643037796,6.782726724843654,0.09536277494122444,1.0,0.10627587139606476,0.0002711249057686295,0.4642597734928131
3400,2.5976216793060303,6.1168412567474,15.88923945740059,0.34595298767089844,0.043405305594205856,4.072573688351815e-14,0.3285207847754161
3500,0.047468461096286774,6.471405519148449,0.3071876611239937,1.0,0.1904016137123108,0.00026583527458050543,0.37316734592119855
3600,0.024004342034459114,6.5327633304758175,0.15681468541491378,1.0,0.21132118999958038,0.00024989529727900396,0.38866086800893146
3700,0.01749061606824398,6.559455027339178,0.11472890950010238,1.0,0.22653540968894958,0.00024196478352578947,0.4009441137313843
3800,0.014434539712965488,6.565674751254355,0.0947724929393958,1.0,0.24230898916721344,0.00023580399131533286,0.41169533133506775
3900,0.01265747845172882,6.563377572266083,0.08307581019151818,1.0,0.26031994819641113,0.0002288023055576054,0.42129193743069965
4000,0.011466880328953266,6.557738250701905,0.07519679974939808,1.0,0.27743595838546753,0.00022398342884016894,0.4300209979216258
