step,V,C,K_est,acc_train,acc_test,gov_signal,srank
5300,0.014554676599800587,6600.36683885774,96.06620477962251,1.0,1.0,0.0003,2.5721740248066407
5400,0.014330714009702206,6293.212447808511,90.18622779184173,1.0,1.0,0.0003,2.5974774428179965
5500,0.014218730852007866,5996.895084231928,85.26823715042283,1.0,1.0,0.0003,2.5876755698011356
5600,0.014165244065225124,5711.026673618002,80.89808669480979,1.0,1.0,0.0003,2.676915485609911
5700,0.014132111333310604,5435.253676164186,76.81161007633801,1.0,1.0,0.0003,2.567286343841313
5800,0.014092658646404743,5169.255844303336,72.84855806969966,1.0,1.0,0.0003,2.632273879043322
5900,0.5058337450027466,5206.210551477671,2633.476980526765,0.9075718015665797,0.897639556997427,0.0003,2.4415858622928157
6000,0.015575378201901913,4998.150594889851,77.84808582547046,1.0,1.0,0.0003,2.5724576077173795
6100,0.01319668348878622,4727.263958473442,62.38420622792066,1.0,1.0,0.0003,2.76536077801403
6200,0.012354868464171886,4470.717048369987,55.235121073141976,1.0,1.0,0.0003,2.7370583861430906
6300,0.011983651667833328,4226.903040818788,50.65373367487784,1.0,1.0,0.0003,2.8331619232440044
6400,0.011836545541882515,3994.756197197844,47.28411365684969,1.0,1.0,0.0003,2.779886335764121
6500,0.01181299053132534,3773.4997002499445,44.5763162290116,1.0,1.0,0.0003,2.727090727242009
6600,0.011853334493935108,3562.5123454836357,42.227650469790845,1.0,1.0,0.0003,2.7364524885987267
6700,0.011917061172425747,3361.276873251317,40.05654211599589,1.0,1.0,0.0003,2.757963704358984
6800,0.011975914239883423,3169.346478060357,37.95582161772741,1.0,1.0,0.0003,2.8631604096857326
6900,0.09091441333293915,3381.1007110180267,307.3907875617873,0.9984334203655353,0.9960845732184808,0.0003,2.3304343116434403
7000,0.013292948715388775,3178.3902601639384,42.25017872585042,1.0,1.0,0.0003,2.4592705336893803
7100,0.011074908077716827,2973.6578110430087,32.932986911885955,1.0,1.0,0.0003,2.6851061664257254
7200,0.010370428673923016,2783.6779086150946,28.867933202468027,1.0,1.0,0.0003,2.336226053004179
7300,0.010118819773197174,2606.5347936501526,26.37505580951358,1.0,1.0,0.0003,2.5491300411910407
7400,0.01006788294762373,2440.8639960254077,24.574333003052917,1.0,1.0,0.0003,2.8682904944709975
7500,0.010118554346263409,2285.638896313535,23.127361388282022,1.0,1.0,0.0003,2.7082169068855397
7600,0.010221517644822598,2140.0459191122322,21.874517122936275,1.0,1.0,0.0003,2.68745987714618
7700,0.01034761406481266,2003.4191156837892,20.73060781916412,1.0,1.0,0.0003,2.71108320348215
7800,0.03338415548205376,1875.2019748518323,62.60203428870783,0.07493472584856396,0.07786105828392438,0.0003,2.8623240254511924
7900,0.011272897012531757,2012.8038050116309,22.690130000328168,1.0,1.0,0.0003,2.6767515999614715
8000,0.009135991334915161,1871.090798756537,17.09426932427921,1.0,1.0,0.0003,3.1218297239561634
8100,0.008828191086649895,1741.5854939278947,15.375049534132994,1.0,1.0,0.0003,2.7294271583891137
8200,0.008844496682286263,1622.7889063701364,14.352751098441624,1.0,1.0,0.0003,2.718186084009651
8300,0.00897088274359703,1513.4559381072768,13.577035758361024,1.0,1.0,0.0003,3.085301145063041
8400,0.009139135479927063,1412.6434439244551,12.910339818856345,1.0,1.0,0.0003,2.9991789196489576
8500,0.009318252094089985,1319.6042277603285,12.296404858697679,1.0,1.0,0.0003,2.999696526681374
8600,0.009491480886936188,1233.7208712203135,11.709838069001867,1.0,1.0,0.0003,2.9419416862266243
8700,0.009650183841586113,1154.4650344803827,11.140799821418744,1.0,1.0,0.0003,2.841966789857844
8800,0.00978937279433012,1081.3736313466388,10.585969607210755,1.0,1.0,0.0003,2.715591186979962
8900,0.009904227219522,1014.0327124850646,10.043210392480303,1.0,1.0,0.0003,3.1467964440903278
9000,0.8222695589065552,1196.7509826134374,984.0519025945376,0.8509138381201045,0.8523324756684193,0.00029999989306926726,2.331436242226342
9100,0.009468204341828823,1184.7843757470732,11.217780570579391,1.0,1.0,0.0003,2.6414243684062453
9200,0.008448359556496143,1099.9706401257604,9.292947469371647,1.0,1.0,0.0003,2.556836197399426
9300,0.00828589592128992,1027.6432275511283,8.514944827707104,1.0,1.0,0.0003,3.0788644420580193
9400,0.008334937505424023,964.2955640877861,8.037343263429303,1.0,1.0,0.0003,2.617039506904548
9500,0.008464285172522068,908.0970841288791,7.6863926844025965,1.0,1.0,0.0003,2.774288908829483
9600,0.008623716421425343,857.8884293657877,7.398186536072538,1.0,1.0,0.0003,2.780633354426304
9700,0.008785026147961617,812.8474840352476,7.140886401554463,1.0,1.0,0.0003,2.726946372329503
9800,0.0089316600933671,772.3332099253806,6.898217709872637,1.0,1.0,0.0003,2.9149873403946716
9900,0.00905531831085682,735.810976420739,6.663002608112153,1.0,1.0,0.0003,2.8444682795054184
10000,0.009152870625257492,702.8192870041537,6.432814006884733,1.0,1.0,0.0003,2.4974545757904845
