step,V,C,K_est,acc_train,acc_test,gov_signal,srank
2700,0.02560926042497158,17562.22936015056,449.7557053271777,1.0,0.846403400827833,0.0003,3.9335950850814414
2800,0.019277527928352356,16913.006672758384,326.0409584865095,1.0,0.8995413357198792,0.0003,3.89245766153692
2900,0.016087017953395844,16289.661627974574,262.0520790639703,1.0,0.9338852220606332,0.0003,3.770787985127964
3000,0.014283894561231136,15690.469178041485,224.12100735539155,1.0,0.9539098333146885,0.0003,3.728822170300624
3100,0.22575628757476807,15423.558678850433,3481.965348528868,0.9731070496083551,0.9191184696274751,0.0003,3.632875317469764
3200,0.014579909853637218,14906.521274486751,217.3357364133422,1.0,0.9951896185255621,0.0003,3.574929765551033
3300,0.011557385325431824,14338.770531602871,165.7186961266813,1.0,0.9967557892381698,0.0003,3.555565224976473
3400,0.010515470989048481,13793.81343273733,145.04844498029664,1.0,0.9972032665846291,0.0003,3.616100983910248
3500,0.010119985789060593,13269.57766649535,134.28793741176875,1.0,0.9975388745944737,0.0003,3.5186640888005627
3600,0.010031583718955517,12764.22265734635,128.04536819455876,1.0,0.997315135921244,0.0003,3.5519516736952874
3700,0.010124092921614647,12276.238004272318,124.2857742831101,1.0,0.9972032665846291,0.0003,3.694838930542095
3800,0.010345453396439552,11804.418112161571,122.1220574514545,1.0,0.9969795279113994,0.0003,3.5331418990313397
3900,0.026833951473236084,11967.411358536398,321.13293565522,1.0,0.9958608345452511,0.0003,3.398949353792225
4000,0.011137543246150017,11463.448678343753,127.6746554050748,1.0,0.9988813066338517,0.0003,3.3688295864286038
4100,0.009477000683546066,10978.558342394026,104.04380491521856,1.0,0.9994406533169258,0.0003,3.6584576743272463
4200,0.008936970494687557,10516.171039403063,93.98271029623295,1.0,0.9998881306633851,0.0003,3.4872449853957077
4300,0.008846900425851345,10073.568611420837,89.11985843822174,1.0,1.0,0.0003,3.491838825451136
4400,0.00900031067430973,9648.692240517956,86.84122776546323,1.0,1.0,0.0003,3.453154141422603
4500,0.009301588870584965,9239.991316152838,85.94660039062896,1.0,1.0,0.0003,3.4612856585486718
4600,0.00968800950795412,8846.257888643413,85.70263053499153,1.0,1.0,0.0003,3.538249759610445
