step,V,C,K_est,acc_train,acc_test,gov_signal,srank
800,0.05244860425591469,34191.32002103051,1793.2870127703618,1.0,0.0003356080098445016,0.0003,7.671565605022313
900,0.040656767785549164,32367.605232487553,1315.9622097115725,1.0,0.0005593466830741693,0.0003,7.486211819278273
1000,0.1474013328552246,31167.23869805184,4594.092525509776,0.9960835509138382,0.00022373867322966775,0.0003,7.287883957683224
1100,0.04239897429943085,29714.234544908977,1259.853066796856,1.0,0.00011186933661483388,0.0003,7.099486182761019
1200,0.0333569198846817,28342.37234463186,945.4142436417033,1.0,0.0004474773464593355,0.0003,6.947910617313119
1300,0.029033591970801353,27085.269704490296,786.3826690192786,1.0,0.0004474773464593355,0.0003,6.787713786680026
1400,0.17257778346538544,27011.57304419697,4661.597403880867,0.9981723237597911,0.0003356080098445016,0.0003,6.2232195271169966
1500,0.0515955351293087,25904.185548592217,1336.5403154685205,1.0,0.0003356080098445016,0.0003,6.205070805699965
1600,0.038072627037763596,24840.167074730227,945.730416591939,1.0,0.0003356080098445016,0.0003,6.210378406017666
1700,0.03154719993472099,23847.18847975235,752.3120228517225,1.0,0.00022373867322966775,0.0003,6.11970609587701
1800,0.02752525731921196,22917.506795309433,630.8102716556808,1.0,0.0003356080098445016,0.0003,6.058456283877615
1900,4.0604939460754395,23192.25966725303,94172.02997469052,0.10365535248041775,0.0021255173956818436,1e-06,5.19753164356222
2000,0.06785430014133453,23003.95745597221,1560.9174336560286,1.0,0.00022373867322966775,0.0003,5.501699887483201
2100,0.0420183390378952,22045.139199929174,926.3001330402178,1.0,0.00022373867322966775,0.0003,5.595599454151915
2200,0.034258585423231125,21154.257398555783,724.7149341534423,1.0,0.00022373867322966775,0.0003,5.654494457979445
2300,0.03023213893175125,20323.33265593282,614.4178164103581,1.0,0.00022373867322966775,0.0003,5.631709596652359
2400,0.047374747693538666,19882.7312572486,941.9393767705873,1.0,0.0003356080098445016,0.0003,5.757748956171589
2500,0.03035888634622097,19124.629070514173,580.6024403653734,1.0,0.0003356080098445016,0.0003,5.570986410152537
2600,0.027141431346535683,18403.906013798238,499.50835158160004,1.0,0.00011186933661483388,0.0003,5.689769290094901
2700,0.025489442050457,17721.21751691052,451.70394696083423,1.0,0.00022373867322966775,0.0003,5.683827729096996
2800,4.432583332061768,17427.116532046493,77247.14626584736,0.04255874673629243,0.0031323414252153485,1e-06,4.682765941684187
2900,4.1138081550598145,17600.89699539673,72406.71359603087,0.07885117493472585,0.0019017787224521758,1e-06,4.556417858578661
3000,3.719794988632202,17919.169802477772,66655.6380317063,0.1409921671018277,0.001006824029533505,1e-06,4.332502211169452
3100,0.08473862707614899,18094.77979574172,1533.326797136393,1.0,0.00011186933661483388,0.0003,5.314281208098953
3200,0.03259572386741638,17234.89377832364,561.78383848249,1.0,0.00011186933661483388,0.0003,5.81360545207037
3300,0.025474077090620995,16448.761149805498,419.0170095753569,1.0,0.00022373867322966775,0.0003,5.988414093244766
3400,0.022309282794594765,15725.962889204668,350.83495331256944,1.0,0.00022373867322966775,0.0003,5.656015248221056
3500,3.93869948387146,16060.777643932386,63258.576616730774,0.13733681462140993,0.001789909385837342,1e-06,4.956478832497759
3600,0.05674559250473976,16023.60361278283,909.2688810684504,1.0,0.00022373867322966775,0.0003,5.451283001070172
3700,0.03234652057290077,15255.552787231756,493.4640520831657,1.0,0.0,0.0003,5.699142924862891
3800,0.02612832561135292,14551.883752460326,380.2163569428396,1.0,0.00011186933661483388,0.0003,5.750139262098229
3900,0.11804146319627762,14137.418379830662,1668.8015513731598,0.9966057441253263,0.00022373867322966775,0.0003,5.975163469277003
4000,0.025362087413668633,13550.477167231345,343.6683864122423,1.0,0.00022373867322966775,0.0003,5.396389077322119
4100,0.022395994514226913,12953.526887525388,290.1071171129094,1.0,0.0003356080098445016,0.0003,5.507737161643468
4200,0.021153530105948448,12394.260874103002,262.1823705413168,1.0,0.0003356080098445016,0.0003,5.582108996427986
4300,4.702225208282471,12033.01338124739,56581.93885290177,0.04464751958224543,0.005593466830741693,1e-06,5.289796530506535
4400,0.0470115952193737,12186.951998288154,572.9280543014602,1.0,0.0004474773464593355,0.0003,5.490864327264643
4500,0.029995139688253403,11652.745583325592,349.52573152352903,1.0,0.0006712160196890032,0.0003,5.610764097500399
4600,0.02550060860812664,11148.663026390212,284.29769233986946,1.0,0.0006712160196890032,0.0003,6.131253077139666
