step,V,C,K_est,acc_train,acc_test,gov_signal,srank
1900,0.021494362503290176,24524.52720203698,527.1390779023836,1.0,0.000894954692918671,0.00029932659346415037,4.829673472679459
2000,0.017388788983225822,23406.511702459436,407.01089282747296,1.0,0.000894954692918671,0.00029951794143816225,4.740664948997855
2100,0.01621280424296856,22384.284887171525,362.9120289945515,1.0,0.001006824029533505,0.00029963787303278263,4.66763315291443
2200,2.5647659301757812,21801.848133640928,55916.637308028694,0.3203655352480418,0.017116008502069582,1.0000005744301828e-06,4.226405887830831
2300,0.7532778382301331,21593.66927463779,16266.0325106556,0.8710182767624021,0.022709475332811275,0.0002965377715471842,4.1921245414740556
2400,0.029027802869677544,20798.758857065528,603.7422720368579,1.0,0.007383376216579036,0.00029713737347371284,4.2728008457351585
2500,0.01742011494934559,19947.800425054953,347.4929763910621,1.0,0.009061416265801543,0.0002973149209663875,4.225873782819234
2600,0.013846663758158684,19147.74635795977,265.1324055451765,1.0,0.008613938919342208,0.00029734775793729626,4.206390109994381
2700,0.40000319480895996,18894.317867324487,7557.78751066581,0.9767624020887729,0.20684640340082783,0.00027330733383144993,3.9237382280199085
2800,0.18601250648498535,18284.202274005525,3401.0902940662368,0.9997389033942559,0.29421635529701307,0.000247523228509352,3.913652647469064
2900,0.11285889893770218,17745.546714906468,2002.742863291902,1.0,0.36323973598836556,0.00022474600643229548,3.8757270816694005
3000,0.07695970684289932,17266.11334717646,1328.7950215149715,1.0,0.4232017004139165,0.00019824587236756897,3.8358398648321144
3100,0.05613870546221733,16836.080283975723,945.1557522003575,1.0,0.47443785658351045,0.00018127268517552,3.8004827757575597
3200,0.04271186515688896,16446.709708859475,702.4696473593024,1.0,0.5276876608121713,0.0001656887223162987,3.768818926654824
3300,0.1078733578324318,16347.579946251779,1763.4683412363042,0.9971279373368146,0.7890144311444233,0.00014645362928811915,3.537529562579568
3400,0.0404050387442112,16048.067404947838,648.4227852666303,1.0,0.8404743259872469,0.00010036013648167875,3.521227455172505
3500,0.02656709775328636,15841.873670240922,420.872606392504,1.0,0.8641906253495917,7.331930966830511e-05,3.5054666631674647
3600,0.019068190827965736,15688.682643833625,299.15479449201354,1.0,0.8849983219599508,5.235475022011309e-05,3.494958029248932
3700,0.014276246540248394,15567.390611337241,222.24390635579863,1.0,0.9033448931647835,4.2401310376485746e-05,3.4842420274660184
3800,0.011012068018317223,15467.213992667988,170.3260125411278,1.0,0.9206846403400828,3.489254463465347e-05,3.4748900365486954
3900,0.008723163045942783,15382.686135101607,134.18567924105474,1.0,0.9344445687437074,2.733834028168281e-05,3.4668033895248467
4000,0.007085498422384262,15310.58841049259,108.48315002832001,1.0,0.9461908490882649,2.2986610691835385e-05,3.4598293366275423
4100,0.005889825988560915,15248.657943950926,89.81194184895801,1.0,0.9572659134131335,1.9246901022804556e-05,3.4536634648157705
4200,0.004995747469365597,15195.736466203223,75.91406199618127,1.0,0.9638662042734086,1.5281938892523876e-05,3.4482633628393278
4300,0.004310477990657091,15150.072856623246,65.30405560532591,1.0,0.96968340977738,1.2985569851354567e-05,3.4434697962666707
4400,0.0037719537504017353,15110.243906346932,56.99514117203028,1.0,0.9753887459447366,1.1103922648779959e-05,3.439114176089538
4500,0.003338727867230773,15075.223647501885,50.332069296650886,1.0,0.9776261326770332,9.229932999522166e-06,3.4353068697005473
4600,0.002983479294925928,15043.630605414808,44.88236043176909,1.0,0.9807584741022486,8.175963082487565e-06,3.43150687600115
4700,0.0026869436260312796,15014.729912253202,40.34373283430993,1.0,0.9832195995077749,7.291940284719771e-06,3.4281227429598062
4800,0.0024356034118682146,14988.067158700214,36.50498750904018,1.0,0.9855688555766864,6.297031789060587e-06,3.4249326775948776
4900,0.0022196632344275713,14963.408222175236,33.2137270924936,1.0,0.987246895625909,5.6727228534684996e-06,3.421809030003529
5000,0.0020320401526987553,14940.45052029381,30.359595356646032,1.0,0.9887011970019017,5.1481016253074265e-06,3.41899333527662
5100,0.001867558341473341,14918.807831166356,27.86174400993253,1.0,0.9891486743483611,4.634551406596224e-06,3.416187219092569
5200,0.0017224071780219674,14897.81532328256,25.660104049667538,1.0,0.9902673677145094,4.352177488764361e-06,3.4133748104883708
5300,0.0015934102702885866,14877.266271194105,23.705588870338673,1.0,0.991274191744043,4.0788905538535474e-06,3.410967417081616
5400,0.0014778254553675652,14857.403294520791,21.95664878930475,1.0,0.9922810157735764,3.6693403523775933e-06,3.4084786415733284
5500,0.001373591716401279,14838.392124484364,20.381892506905697,1.0,0.9931759704664951,3.4009432269683736e-06,3.4056715990210655
5600,0.0012791890185326338,14819.990669491408,18.957569319169504,1.0,0.9933997091397248,3.2009074987140852e-06,3.4036966422927653
5700,0.0011934578651562333,14801.80757383987,17.665333667528294,1.0,0.993959055822799,2.9935859502024024e-06,3.4012384351703893
5800,0.0011152878869324923,14783.77287828,16.48816281430679,1.0,0.9944065331692583,2.845432865212622e-06,3.398908650318562
5900,0.001043788157403469,14765.766458310218,15.41233216416957,1.0,0.9945184025058731,2.744692480551858e-06,3.3965276384888
6000,0.0009783052373677492,14747.411934587348,14.427470333226452,1.0,0.9947421411791028,2.6635588513104034e-06,3.394016841537259
6100,0.0009181444183923304,14728.702521934634,13.523076010675325,1.0,0.995301487862177,2.5565780195540733e-06,3.3918217526420325
6200,0.0008626289782114327,14709.80974427719,12.689108149390409,1.0,0.995301487862177,2.4825372490657046e-06,3.389652694890805
6300,0.000811368168797344,14690.486398033378,11.919393047514632,1.0,0.9956370958720214,2.4035459035983463e-06,3.3856390110595576
6400,0.0007639042451046407,14670.76192843793,11.20705731605328,1.0,0.995972703881866,2.3201610893969493e-06,3.3850662080469873
6500,0.0007198046077974141,14650.808877656827,10.545719738096645,1.0,0.9961964425550957,2.239470078173937e-06,3.382831596174555
6600,0.0006787811871618032,14630.600995807301,9.93097671282474,1.0,0.9963083118917104,2.1628043397018926e-06,3.380403882317323
6700,0.0006405759486369789,14609.979665015186,9.358801583484073,1.0,0.9965320505649401,2.101371259895811e-06,3.378011728906696
6800,0.0006049296935088933,14589.009140774744,8.825324828127307,1.0,0.9967557892381698,2.0372713657468393e-06,3.3755917293834132
6900,0.0005716354353353381,14567.566345217258,8.327337129524688,1.0,0.9968676585747847,1.981242500867267e-06,3.3732786225180464
7000,0.0005405436968430877,14545.487430175335,7.862471547891639,1.0,0.9970913972480143,1.940710960757213e-06,3.3709700117187555
7100,0.0005114268860779703,14522.919386624864,7.42741143866294,1.0,0.997315135921244,1.883031191681685e-06,3.3684855489459538
7200,0.0004841059271711856,14499.998381506079,7.019535160459691,1.0,0.9975388745944737,1.8072828639526023e-06,3.3659894663288386
7300,0.000458443391835317,14476.701421787177,6.6367481023912696,1.0,0.9977626132677033,1.7537051547920814e-06,3.3630761031889937
7400,0.00043431512312963605,14453.049945084349,6.277178166498088,1.0,0.9977626132677033,1.7123586121363487e-06,3.3611222434872525
7500,0.0004116676573175937,14428.677888763012,5.939820024657233,1.0,0.9977626132677033,1.6867470724286475e-06,3.3586292069970756
7600,0.0003904437180608511,14403.269267049887,5.623666004858547,1.0,0.9977626132677033,1.6780760739663204e-06,3.3559901309358913
7700,0.0003705525887198746,14376.641772334608,5.327301825836876,1.0,0.9977626132677033,1.673636522753602e-06,3.353443564066853
7800,0.0003519147867336869,14348.677404958276,5.049511748876364,1.0,0.9977626132677033,1.670886504617475e-06,3.350742475209322
7900,0.0003344394499436021,14319.283562540511,4.788933318242512,1.0,0.9978744826043181,1.669955463247035e-06,3.347914959334262
8000,0.00031801906879991293,14288.587406786388,4.544043261572369,1.0,0.997986351940933,1.6411140760279187e-06,3.344585170188525
