step,V,C,K_est,acc_train,acc_test,penalty
2300,1.5142369420573232e-06,56572.43733379463,0.08566407451305473,1.0,0.040832307864414365,0.9999994039535522
2400,1.3815194961352972e-06,56575.04695207869,0.07815953035906653,1.0,0.042062870567177536,0.9999994039535522
2500,1.2655472119149636e-06,56577.55113926825,0.0716015621012772,1.0,0.04273408658686654,0.999999463558197
2600,1.16040678221907e-06,56579.964763617914,0.06565577484941823,1.0,0.04306969459671104,0.9999995231628418
2700,1.0676849342416972e-06,56582.287205288885,0.06041205559402369,1.0,0.043517171943170375,0.9999995827674866
2800,9.848300805970212e-07,56584.532912218594,0.055726150108485036,1.0,0.04418838796285938,0.9999995827674866
2900,9.103164870793989e-07,56586.70948996444,0.051511814598286916,1.0,0.04452399597270388,0.9999996423721313
3000,8.422148312092759e-07,56588.82183146407,0.047659945027118296,1.0,0.04519521199239288,0.9999996423721313
3100,7.813962952241127e-07,56590.87153319751,0.044219897359544236,1.0,0.04620203602192639,0.9999997019767761
3200,7.235659040816245e-07,56592.85861397477,0.040948662907584206,1.0,0.04631390535854123,0.9999997019767761
3300,6.728942025802098e-07,56594.776670374886,0.03808229711781697,1.0,0.04676138270500056,0.9999997019767761
3400,6.266110972319439e-07,56596.644196437584,0.035464085319575685,1.0,0.04698512137823023,0.9999997615814209
3500,5.840942662871385e-07,56598.460243026275,0.03305883610863221,1.0,0.04765633739791923,0.9999997615814209
3600,5.460593683892512e-07,56600.23407762012,0.030907088071109014,1.0,0.048327553417608235,0.9999997615814209
3700,5.103588023303018e-07,56601.95582862882,0.028887306386251654,1.0,0.04911063877391207,0.9999997615814209
3800,4.7624564558645943e-07,56603.636911112204,0.026957235603274177,1.0,0.04966998545698624,0.9999998211860657
3900,4.459609499463113e-07,56605.26519868868,0.02524373783997008,1.0,0.04955811612037141,0.9999998211860657
4000,4.1853971310956695e-07,56606.85023024989,0.023692214855405014,1.0,0.05022933214006041,0.9999998211860657
4100,3.932661059025122e-07,56608.395452443,0.02226216324097174,1.0,0.05022933214006041,0.9999998211860657
4200,3.691752397116943e-07,56609.902477908196,0.020898974317337397,1.0,0.05078867882313458,0.9999998211860657
4300,3.4552013516986335e-07,56611.36841465028,0.019560367666780897,1.0,0.05123615616959391,0.9999998807907104
4400,3.2550667583564064e-07,56612.80463777324,0.018427845847374107,1.0,0.05168363351605325,0.9999998807907104
4500,3.060223150441743e-07,56614.20883715687,0.017325211252741095,1.0,0.05224298019912742,0.9999998807907104
4600,2.8787636097149516e-07,56615.57954741738,0.016298287014402724,1.0,0.05224298019912742,0.9999998807907104
4700,2.7103766342406743e-07,56616.914481956774,0.01534531621146981,1.0,0.05269045754558675,0.9999998807907104
4800,2.54945973665599e-07,56618.2243523297,0.014434588334722024,1.0,0.05324980422866092,0.9999998807907104
4900,2.387297968198254e-07,56619.50072299555,0.013516761903640687,1.0,0.05347354290189059,0.9999998807907104
5000,2.2506586105919268e-07,56620.741106037865,0.012743395850840038,1.0,0.05347354290189059,0.9999998807907104
5100,2.124913009993179e-07,56621.951556697255,0.012031672151402953,1.0,0.05358541223850542,0.9999999403953552
5200,2.0022800129027019e-07,56623.13882891393,0.011337537914494926,1.0,0.05425662825819443,0.9999999403953552
5300,1.8874281693115336e-07,56624.29936500851,0.010687429768904624,1.0,0.05414475892157959,0.9999999403953552
5400,1.791251520444348e-07,56625.43346712075,0.01014303937938003,1.0,0.05470410560465377,0.9999999403953552
5500,1.69040603736903e-07,56626.551111731016,0.009572186387465606,1.0,0.05503971361449827,0.9999999403953552
5600,1.6032556970912992e-07,56627.65380580546,0.009078860857707139,1.0,0.0548159749412686,0.9999999403953552
5700,1.5154827792684955e-07,56628.739737995034,0.008581987988460901,1.0,0.05503971361449827,0.9999999403953552
5800,1.450742530550997e-07,56629.80774952675,0.008215527059916489,1.0,0.054927844277883435,0.9999999403953552
5900,1.3663934339547268e-07,56630.85174769982,0.007738002398732059,1.0,0.05559906029757244,0.9999999403953552
6000,1.3050768643552146e-07,56631.871300431696,0.007390894501933547,1.0,0.05559906029757244,0.9999999403953552
6100,1.2285092054753477e-07,56632.87546697042,0.006957400884371214,1.0,0.055822798970802105,0.9999999403953552
6200,1.1811989253374122e-07,56633.86830924837,0.00668958643845847,1.0,0.05604653764403177,0.9999999403953552
6300,1.1180149073197754e-07,56634.839992551424,0.006331859538534269,1.0,0.05627027631726144,0.9999999403953552
6400,1.0579434217561356e-07,56635.7971700216,0.005991746905193911,1.0,0.056717753663720775,0.9999999403953552
6500,1.0019181218012818e-07,56636.73398826584,0.005674537014248213,1.0,0.05694149233695044,0.9999999403953552
6600,9.480716300913627e-08,56637.651916793126,0.005369655097730125,1.0,0.05716523101018011,0.9999999403953552
6700,8.967151643446414e-08,56638.55077754958,0.005078864736873269,1.0,0.057612708356639446,0.9999999403953552
6800,8.587424815686973e-08,56639.43710996918,0.004863869077846909,1.0,0.05806018570309878,0.9999999403953552
6900,7.992934314415834e-08,56640.30523734999,0.004527222393106016,1.0,0.05794831636648395,0.9999999403953552
7000,7.691020442734953e-08,56641.16104549312,0.004356283275011303,1.0,0.05806018570309878,0.9999999403953552
7100,7.320631567608871e-08,56642.000364592466,0.0041465521592154875,1.0,0.05738896968340978,0.9999999403953552
7200,6.925342432850812e-08,56642.8214058571,0.003922709345983725,1.0,0.058172055039713615,1.0
7300,6.676341257616514e-08,56643.622176812,0.003781721517198917,1.0,0.05861953238617295,1.0
7400,6.28105283340119e-08,56644.407712808024,0.003557865175608651,1.0,0.05861953238617295,1.0
7500,6.016488640625539e-08,56645.177666701464,0.0034080506797792482,1.0,0.058172055039713615,1.0
7600,5.66477496022344e-08,56645.93285257935,0.0032088646202178984,1.0,0.058731401722787784,1.0
7700,5.194785401840818e-08,56646.67595993768,0.0029426732533949147,1.0,0.05895514039601745,1.0
7800,4.967571598513132e-08,56647.41031676748,0.0028140006661889387,1.0,0.05884327105940262,1.0
7900,5.0298218923217064e-08,56648.138626945336,0.0028493004782508455,1.0,0.05861953238617295,1.0
8000,4.8119460416273796e-08,56648.85674942279,0.0027259124199810144,1.0,0.05861953238617295,1.0
8100,4.528707364670481e-08,56649.56742799947,0.002565493132165782,1.0,0.05861953238617295,1.0
8200,4.740358150456814e-08,56650.275394318596,0.0026854259469108123,1.0,0.058507663049558116,1.0
8300,3.8875295871321214e-08,56650.97525972988,0.002202323424620897,1.0,0.05839579371294328,1.0
8400,3.747466337244987e-08,56651.67404921767,0.002123002414480186,1.0,0.058172055039713615,1.0
8500,4.046267676471871e-08,56652.377198412476,0.0022923068265322845,1.0,0.058172055039713615,1.0
8600,4.4851319103145215e-08,56653.07866564554,0.0025409653094084564,1.0,0.05783644702986911,1.0
8700,3.594952957541864e-08,56653.78221360269,0.0020366768192472363,1.0,0.05738896968340978,1.0
8800,3.383302527026899e-08,56654.489436305856,0.0019167927727727235,1.0,0.057612708356639446,1.0
8900,3.4424402883814764e-08,56655.19647059156,0.0019503213087653242,1.0,0.05783644702986911,1.0
9000,3.548265681274643e-08,56655.91275066008,0.002010302308544576,1.0,0.057277100346794944,1.0
9100,3.504690582190051e-08,56656.62859904913,0.00198563952669727,1.0,0.05738896968340978,1.0
9200,2.7545745240331598e-08,56657.34846190881,0.0015606688867244335,1.0,0.057277100346794944,1.0
9300,3.0938387851620064e-08,56658.077168570206,0.0017529095663682446,1.0,0.05705336167356528,1.0
9400,2.931987808096892e-08,56658.80430268255,0.0016612292343681295,1.0,0.05649401499049111,1.0
9500,3.2401267446857673e-08,56659.538321347194,0.0018358408545654516,1.0,0.056382145653876274,1.0
9600,3.386415059480896e-08,56660.276958073955,0.0019187521516518006,1.0,0.05615840698064661,1.0
9700,3.1218512219766126e-08,56661.02018662555,0.001768872751080585,1.0,0.05627027631726144,1.0
9800,2.4682233146222643e-08,56661.769413947,0.0013985390031525469,1.0,0.055822798970802105,1.0
9900,2.6674241482282923e-08,56662.52625939429,0.0015114299084392805,1.0,0.055487190960957604,1.0
10000,2.458885717260273e-08,56663.2864051022,0.00139328545634534,1.0,0.05571092963418727,1.0
10100,3.162313788607207e-08,56664.05009899691,0.0017918950694638751,1.0,0.055263452287727936,1.0
10200,2.6394115337780022e-08,56664.8214159824,0.0014956178320481468,1.0,0.054927844277883435,1.0
10300,2.163196910487386e-08,56665.59912322329,0.0012257884895427336,1.0,0.05380915091173509,1.0
10400,2.7172244898565623e-08,56666.37719616132,0.0015397526786885896,1.0,0.053697281575120256,1.0
10500,2.7514619915791627e-08,56667.16388660104,0.001559175476045701,1.0,0.05347354290189059,1.0
10600,1.590494491665595e-08,56667.954778459934,0.0009013006992909556,1.0,0.053361673565275755,1.0
10700,2.1756470403033745e-08,56668.75232170224,0.0012329120326639647,1.0,0.05269045754558675,1.0
10800,2.3219351774628194e-08,56669.55363688445,0.0013158303008059806,1.0,0.05313793489204609,1.0
10900,2.7296744420368668e-08,56670.35443572998,0.0015469161812438272,1.0,0.05324980422866092,1.0
11000,2.5304736084308388e-08,56671.16438612429,0.0014340488583813318,1.0,0.05347354290189059,1.0
11100,2.359285211639417e-08,56671.9712982568,0.0013370534379843076,1.0,0.05324980422866092,1.0
11200,1.960883544427361e-08,56672.7880019593,0.0011112873740986237,1.0,0.05347354290189059,1.0
11300,4.310916423797607,59566.57759052585,256786.5376444124,0.06684073107049608,0.004251034791363687,0.0
11400,1.8711934089660645,60984.67586253397,114114.1235219054,0.5626631853785901,0.004922250811052691,0.17260736227035522
11500,0.6329293251037598,61540.10236884281,38950.53545912797,0.9449086161879896,0.011075064324868553,0.71758633852005
11600,0.17676220834255219,61936.70979515812,10948.069600863933,1.0,0.017563485848528917,0.9206202626228333
11700,0.07112456858158112,62170.952756749466,4421.882193129667,1.0,0.0204720886005146,0.9679388403892517
11800,0.03478407487273216,62298.63855785737,2167.0005080657897,1.0,0.0208076966103591,0.9842879772186279
11900,0.020223690196871758,62379.837853686884,1261.5505152840572,1.0,0.021143304620203602,0.9908530116081238
12000,0.01323225349187851,62438.80218888563,826.2060582925934,1.0,0.02259760599619644,0.9940095543861389
12100,0.009486469440162182,62484.740700116614,592.7595831281144,1.0,0.02259760599619644,0.9957021474838257
12200,0.007243308238685131,62522.43444461725,452.86926451534714,1.0,0.023268822015885447,0.9967164397239685
12300,0.005765609443187714,62554.80063715833,360.6665492703249,1.0,0.023716299362344782,0.9973849654197693
12400,0.00472214026376605,62583.73355964362,295.52916809879974,1.0,0.024387515382033785,0.9978572726249695
12500,0.0039360411465168,62611.187819127925,246.44021148837896,1.0,0.024611254055263453,0.9982131719589233
12600,0.0033425125293433666,62635.55768017401,209.36013632839075,1.0,0.024387515382033785,0.9984820485115051
12700,0.0028765792958438396,62658.037845414365,180.2408143843187,1.0,0.02427564604541895,0.9986931681632996
12800,0.002500998554751277,62679.04719366762,156.7602064445498,1.0,0.02483499272849312,0.9988633990287781
12900,0.002193431369960308,62698.86773140752,137.52566334306135,1.0,0.025506208748182123,0.9990028738975525
13000,0.001937821158207953,62717.580274605425,121.53545404773615,1.0,0.02572994742141179,0.9991188049316406
13100,0.0017227145144715905,62735.37392423977,108.0751392300904,1.0,0.025841816758026624,0.9992163777351379
13200,0.0015394813381135464,62752.374784757616,96.60610990344142,1.0,0.025953686094641458,0.9992995262145996
13300,0.0013820573221892118,62768.58331068023,86.74978016796918,1.0,0.026065555431256292,0.9993709921836853
13400,0.0012458959827199578,62784.14984887559,78.22252007520194,1.0,0.026065555431256292,0.9994328618049622
13500,0.0011269976384937763,62799.14674447058,70.77449008044246,1.0,0.026401163441100793,0.9994868636131287
13600,0.0010227023158222437,62813.65366663225,64.23966907012117,1.0,0.026513032777715627,0.9995342493057251
13700,0.000930596434045583,62827.73747050064,58.46726844919995,1.0,0.026848640787560128,0.9995760917663574
13800,0.0008489419124089181,62841.32052258612,53.34863082274605,1.0,0.026736771450945294,0.9996131658554077
13900,0.0007760621374472976,62854.461016033776,48.77896736420101,1.0,0.02628929410448596,0.9996463060379028
14000,0.0007108852732926607,62867.25463996688,44.69140549589215,1.0,0.026065555431256292,0.999675989151001
14100,0.0006522638723254204,62879.812561024446,41.014230032150415,1.0,0.026065555431256292,0.9997026324272156
14200,0.0005993717350065708,62892.24145316635,37.69583187823649,1.0,0.026065555431256292,0.9997267127037048
14300,0.0005516098462976515,62904.32084471197,34.69864275260973,1.0,0.026065555431256292,0.9997484087944031
14400,0.0005083631258457899,62916.06807375816,31.984209031902203,1.0,0.025953686094641458,0.999768078327179
14500,0.00046907036448828876,62927.51676196628,29.517433223878424,1.0,0.025953686094641458,0.9997859597206116
14600,0.00043331104097887874,62938.688179387944,27.27202849285564,1.0,0.025953686094641458,0.99980229139328
14700,0.00040069385431706905,62949.605880996445,25.223520208196902,1.0,0.026065555431256292,0.9998171329498291
14800,0.00037087162490934134,62960.3030598287,23.350189900583246,1.0,0.026065555431256292,0.9998307228088379
14900,0.00034362354199402034,62970.785386685515,21.638244316718172,1.0,0.02628929410448596,0.9998431205749512
15000,0.0003186501853633672,62981.04070061911,20.068920293630054,1.0,0.026065555431256292,0.9998545050621033
