step,V_train,C,K_est,acc_train,acc_test,sigma_mean,crisis
2400,0.00012606254313141108,5975.46435546875,0.7532822330414888,1.0,0.0,0.0,0.0
2500,0.00011603459279285744,5978.31884765625,0.6936917930736577,1.0,0.0,0.0,0.0
2600,0.00010707246838137507,5980.88671875,0.6403883040859455,1.0,0.0,0.0,0.0
2700,9.900831355480477e-05,5983.19384765625,0.5923859325279288,1.0,0.0,0.0,0.0
2800,9.172676072921604e-05,5985.26611328125,0.5490090726736341,1.0,0.0,0.0,0.0
2900,8.51369695737958e-05,5987.12548828125,0.5097257205302981,1.0,0.0,0.0,0.0
3000,7.91549391578883e-05,5988.79248046875,0.4740425044207228,1.0,0.0,0.0,0.0
3100,7.369582453975454e-05,5990.28564453125,0.44145903980238543,1.0,0.0,0.0,0.0
3200,6.871450750622898e-05,5991.61865234375,0.4117111248609362,1.0,0.0,0.0,0.0
3300,6.414805829990655e-05,5992.80615234375,0.38442687844058554,1.0,0.0,0.0,0.0
3400,5.995811443426646e-05,5993.861328125,0.3593806234148431,1.0,0.0,0.0,0.0
3500,5.609681466012262e-05,5994.7939453125,0.33628884487582056,1.0,0.0,0.0,0.0
3600,5.2541981858666986e-05,5995.61572265625,0.31502153253134324,1.0,0.0,0.0,0.0
3700,4.925285611534491e-05,5996.337890625,0.29533676734594394,1.0,0.0,0.0,0.0
3800,4.62136922578793e-05,5996.9697265625,0.27714211342317796,1.0,0.0,0.0,0.0
3900,4.339099905337207e-05,5997.51806640625,0.2602383007420155,1.0,0.0,0.0,0.0
4000,4.077090852661058e-05,5997.9892578125,0.24454347137386634,1.0,0.0004786979407072067,0.0,0.0
4100,3.833758455584757e-05,5998.39306640625,0.2299639013825594,1.0,0.0004786979407072067,0.0,0.0
4200,3.6070734495297074e-05,5998.73681640625,0.21637884301175347,1.0,0.0004786979407072067,0.0,0.0
4300,3.395870226086117e-05,5999.0263671875,0.20371915025837595,1.0,0.0004786979407072067,0.0,0.0
4400,3.198402191628702e-05,5999.2646484375,0.19188061199723094,1.0,0.0004786979407072067,0.0,0.0
4500,3.013531386386603e-05,5999.45751953125,0.1807955353640054,1.0,0.0004786979407072067,0.0,0.0
4600,2.8408119760570116e-05,5999.61083984375,0.1704376632550959,1.0,0.0004786979407072067,0.0,0.0
4700,2.678727832972072e-05,5999.7255859375,0.16071631917245455,1.0,0.0004786979407072067,0.0,0.0
4800,2.527134165575262e-05,5999.80322265625,0.1516230771070317,1.0,0.0004786979407072067,0.0,0.0
4900,2.3847293050494045e-05,5999.84716796875,0.14308011367272755,1.0,0.0004786979407072067,0.0,0.0
5000,2.251315709145274e-05,5999.86376953125,0.13507587557077283,1.0,0.0004786979407072067,0.0,0.0
5100,2.1258576452964917e-05,5999.85205078125,0.12754831352801155,1.0,0.0004786979407072067,0.0,0.0
5200,2.0080127796973102e-05,5999.8173828125,0.12047709980537569,1.0,0.0004786979407072067,0.0,0.0
5300,1.8969156371895224e-05,5999.75732421875,0.11381033487652914,1.0,0.0004786979407072067,0.0,0.0
5400,1.7925924112205394e-05,5999.67724609375,0.107549759011202,1.0,0.0004786979407072067,0.0,0.0
5500,1.6944179151323624e-05,5999.57958984375,0.10165795140293721,1.0,0.0004786979407072067,0.0,0.0
5600,1.6016725567169487e-05,5999.46630859375,0.09609180541422546,1.0,0.0004786979407072067,0.0,0.0
5700,1.514502309873933e-05,5999.3388671875,0.09086012572071933,1.0,0.0004786979407072067,0.0,0.0
5800,1.4324016774480697e-05,5999.1982421875,0.08593261625452886,1.0,0.0004786979407072067,0.0,0.0
5900,1.3546683476306498e-05,5999.04833984375,0.08126720901892526,1.0,0.0004786979407072067,0.0,0.0
6000,1.281465301872231e-05,5998.8876953125,0.07687366431371245,1.0,0.0004786979407072067,0.0,0.0
6100,1.212330062116962e-05,5998.71875,0.07272427074809684,1.0,0.0004786979407072067,0.0,0.0
6200,1.1469799574115314e-05,5998.54052734375,0.06880205758584079,1.0,0.0004786979407072067,0.0,0.0
6300,1.0857145753107034e-05,5998.3564453125,0.06512503020584681,1.0,0.0004786979407072067,0.0,0.0
6400,1.0276435205014423e-05,5998.166015625,0.06163976440848984,1.0,0.0004786979407072067,0.0,0.0
6500,9.723042239784263e-06,5997.9658203125,0.058318475023680705,1.0,0.0004786979407072067,0.0,0.0
6600,9.209386917063966e-06,5997.7548828125,0.05523564534952996,1.0,0.0004786979407072067,0.0,0.0
6700,8.720307960174978e-06,5997.54052734375,0.05230040040206774,1.0,0.0004786979407072067,0.0,0.0
6800,8.258974958152976e-06,5997.3212890625,0.04953172634236491,1.0,0.0004786979407072067,0.0,0.0
6900,7.819994607416447e-06,5997.099609375,0.04689728660545178,1.0,0.0004786979407072067,0.0,0.0
7000,7.407303655782016e-06,5996.87744140625,0.04442069219500522,1.0,0.0004786979407072067,0.0,0.0
7100,7.0193627834669314e-06,5996.65087890625,0.042092668004838796,1.0,0.0004786979407072067,0.0,0.0
7200,6.646750080108177e-06,5996.423828125,0.039856730559952425,1.0,0.0004786979407072067,0.0,0.0
7300,6.29777468930115e-06,5996.19287109375,0.03776267169574221,1.0,0.0004786979407072067,0.0,0.0
7400,5.9639569371938705e-06,5995.9580078125,0.0357596353558165,1.0,0.0004786979407072067,0.0,0.0
7500,5.649406830343651e-06,5995.724609375,0.03387228756106264,1.0,0.0004786979407072067,0.0,0.0
7600,5.353612323233392e-06,5995.47998046875,0.0320974755071366,1.0,0.0004786979407072067,0.0,0.0
7700,5.075116405350855e-06,5995.23388671875,0.030426509852401695,1.0,0.0004786979407072067,0.0,0.0
7800,4.807838649867335e-06,5994.98974609375,0.028822943406827894,1.0,0.0004786979407072067,0.0,0.0
7900,4.5611145651491825e-06,5994.75146484375,0.027342748220748225,1.0,0.0004786979407072067,0.0,0.0
8000,4.31884336649091e-06,5994.52392578125,0.0258894098921314,1.0,0.0004786979407072067,0.0,0.0
8100,4.0944705688161775e-06,5994.2939453125,0.02454346013991504,1.0,0.0004786979407072067,0.0,0.0
8200,3.877034487231867e-06,5994.0537109375,0.023239152955624842,1.0,0.0004786979407072067,0.0,0.0
8300,3.67741085938178e-06,5993.822265625,0.02204174708881368,1.0,0.0004786979407072067,0.0,0.0
8400,3.4817269352060976e-06,5993.59326171875,0.02086805509799594,1.0,0.0004786979407072067,0.0,0.0
8500,3.30042985297041e-06,5993.35400390625,0.019780644473911924,1.0,0.0004786979407072067,0.0,0.0
8600,3.1303518426284427e-06,5993.12548828125,0.018760591415344696,1.0,0.0004786979407072067,0.0,0.0
8700,2.9648981580976397e-06,5992.9072265625,0.01776835959768519,1.0,0.0004786979407072067,0.0,0.0
8800,2.8103206659579882e-06,5992.6962890625,0.01684139822596209,1.0,0.0004786979407072067,0.0,0.0
8900,2.6653344775695587e-06,5992.48828125,0.01597198562244717,1.0,0.0004786979407072067,0.0,0.0
9000,2.523088596717571e-06,5992.29736328125,0.01511909714543569,1.0,0.0004786979407072067,0.0,0.0
9100,2.391290763625875e-06,5992.10498046875,0.014328865294471527,1.0,0.0004786979407072067,0.0,0.0
9200,2.2652307052339893e-06,5991.931640625,0.013573107536006823,1.0,0.0004786979407072067,0.0,0.0
9300,2.1455080059240572e-06,5991.7587890625,0.012855366451499428,1.0,0.0004786979407072067,0.0,0.0
9400,2.029638835665537e-06,5991.6015625,0.012160787219084312,1.0,0.0004786979407072067,0.0,0.0
9500,1.926101504068356e-06,5991.46826171875,0.011540176030474303,1.0,0.0004786979407072067,0.0,0.0
9600,1.8207661014457699e-06,5991.32958984375,0.010908809819776488,1.0,0.0004786979407072067,0.0,0.0
9700,1.7260495042137336e-06,5991.1796875,0.010341072729264766,1.0,0.0004786979407072067,0.0,0.0
9800,1.6346731399607961e-06,5991.03076171875,0.009793377066860509,1.0,0.0004786979407072067,0.0,0.0
9900,1.5474071233256836e-06,5990.8720703125,0.009270318116534448,1.0,0.0004786979407072067,0.0,0.0
10000,1.4649373270003707e-06,5990.70263671875,0.008776003907488839,1.0,0.0004786979407072067,0.0,0.0
10100,1.3892325796405203e-06,5990.48046875,0.008322170634887716,1.0,0.0004786979407072067,0.0,0.0
10200,1.3159257150618942e-06,5990.27734375,0.007882759996993283,1.0,0.0004786979407072067,0.0,0.0
10300,1.2480999203035026e-06,5990.04443359375,0.007476173980182799,1.0,0.0004786979407072067,0.0,0.0
10400,1.179417722596554e-06,5989.7763671875,0.007064448401850942,1.0,0.0004786979407072067,0.0,0.0
10500,1.1180146657352452e-06,5989.50439453125,0.006696353753571638,1.0,0.0004786979407072067,0.0,0.0
10600,1.0607224112391123e-06,5989.2470703125,0.006352928593928664,1.0,0.0004786979407072067,0.0,0.0
10700,1.004457772069145e-06,5989.02294921875,0.006015720648443246,1.0,0.0004786979407072067,0.0,0.0
10800,9.529032354294031e-07,5988.826171875,0.005706771835603974,1.0,0.0004786979407072067,0.0,0.0
10900,9.016911803882977e-07,5988.62451171875,0.005399889904873972,1.0,0.0004786979407072067,0.0,0.0
11000,8.521063250555017e-07,5988.4267578125,0.005102776317463642,1.0,0.0004786979407072067,0.0,0.0
11100,8.064608891800162e-07,5988.25927734375,0.004829296901447122,1.0,0.0004786979407072067,0.0,0.0
11200,7.635558745278104e-07,5988.11376953125,0.004572259446066457,1.0,0.0004786979407072067,0.0,0.0
11300,7.215928690129658e-07,5987.9560546875,0.004320866389025513,1.0,0.0004786979407072067,0.0,0.0
11400,6.802292773500085e-07,5987.69921875,0.004073008312559523,1.0,0.0004786979407072067,0.0,0.0
11500,6.443466986638668e-07,5987.36669921875,0.003857939966331575,1.0,0.0004786979407072067,0.0,0.0
11600,6.119751674305007e-07,5987.060546875,0.0036639323805903734,1.0,0.0004786979407072067,0.0,0.0
11700,5.780622132078861e-07,5986.70263671875,0.003460686575999128,1.0,0.0004786979407072067,0.0,0.0
11800,5.485168230734416e-07,5986.30712890625,0.003283590168289552,1.0,0.0004786979407072067,0.0,0.0
11900,5.178580977371894e-07,5985.83203125,0.0030998115890774613,1.0,0.0004786979407072067,0.0,0.0
12000,4.900254566564399e-07,5985.19970703125,0.0029329002196179788,1.0,0.0004786979407072067,0.0,0.0
12100,4.636486892195535e-07,5984.38330078125,0.0027746514731946115,1.0,0.0004786979407072067,0.0,0.0
12200,4.412113128182682e-07,5983.39306640625,0.002639940709936825,1.0,0.0004786979407072067,0.0,0.0
12300,4.2339843275840394e-07,5982.3798828125,0.0025329302665482167,1.0,0.0004786979407072067,0.0,0.0
12400,4.0438663972963695e-07,5981.4052734375,0.002418800379386521,1.0,0.0004786979407072067,0.0,0.0
12500,3.8460407836282684e-07,5980.39599609375,0.0023000846903223765,1.0,0.0004786979407072067,0.0,0.0
12600,3.664486314391979e-07,5979.4169921875,0.0021911491735913946,1.0,0.0004786979407072067,0.0,0.0
12700,3.479506460735138e-07,5978.44091796875,0.0020802023799195574,1.0,0.0004786979407072067,0.0,0.0
12800,3.3322075410069374e-07,5977.3798828125,0.0019917870320970976,1.0,0.0004786979407072067,0.0,0.0
12900,3.16264248567677e-07,5976.3515625,0.0018901063360903247,1.0,0.0004786979407072067,0.0,0.0
13000,3.019625580691354e-07,5975.3349609375,0.0018043274301246248,1.0,0.0004786979407072067,0.0,0.0
13100,2.887742027724016e-07,5974.36962890625,0.0017252438266550513,1.0,0.0004786979407072067,0.0,0.0
13200,2.75757088274986e-07,5973.51513671875,0.0016472391408681175,1.0,0.0004786979407072067,0.0,0.0
13300,2.6008518716480467e-07,5972.6005859375,0.0015533849412541767,1.0,0.0004786979407072067,0.0,0.0
13400,2.482670140580012e-07,5971.62158203125,0.0014825566592552158,1.0,0.0004786979407072067,0.0,0.0
13500,2.3679142202581716e-07,5970.60546875,0.0014137881593004331,1.0,0.0004786979407072067,0.0,0.0
13600,2.2394559096028388e-07,5969.67919921875,0.0013368833361123572,1.0,0.0004786979407072067,0.0,0.0
13700,2.1478223288795562e-07,5968.7685546875,0.0012819854377671969,1.0,0.0004786979407072067,0.0,0.0
13800,2.058757928580235e-07,5967.92822265625,0.0012286519545591304,1.0,0.0004786979407072067,0.0,0.0
13900,1.9354379787728249e-07,5967.11669921875,0.0011548984283437508,1.0,0.0004786979407072067,0.0,0.0
14000,1.8292458037194592e-07,5966.2822265625,0.0010913796726745445,1.0,0.0004786979407072067,0.0,0.0
14100,1.7590218703844585e-07,5965.583984375,0.0010493592698130882,1.0,0.0,0.0,0.0
14200,1.6776650113570213e-07,5965.06396484375,0.0010007379104324948,1.0,0.0,0.0,0.0
14300,1.6211433262469654e-07,5964.75341796875,0.0009669720196248816,1.0,0.0,0.0,0.0
14400,1.5140948050884617e-07,5964.70654296875,0.0009031131190586142,1.0,0.0,0.0,0.0
14500,1.4849776164282957e-07,5964.94140625,0.0008857804471587571,1.0,0.0,0.0,0.0
14600,1.4267432391079637e-07,5965.52734375,0.0008511275805409002,1.0,0.0,0.0,0.0
14700,1.3822111100125767e-07,5966.5966796875,0.0008247096219628214,1.0,0.0,0.0,0.0
14800,1.3188382297357748e-07,5968.15869140625,0.0007871035843356397,1.0,0.0,0.0,0.0
14900,1.297428582347493e-07,5970.30859375,0.0007746049014966117,1.0,0.0,0.0,0.0
15000,1.2563219797812053e-07,5973.142578125,0.0007504190309265413,1.0,0.0,0.0,0.0
15100,1.217784415530332e-07,5976.74072265625,0.0007278381707716275,1.0,0.0,0.0,0.0
15200,1.1860980464462045e-07,5981.17578125,0.0007094260909591976,1.0,0.0,0.0,0.0
15300,1.1586936210505883e-07,5986.57958984375,0.00069366115826636,1.0,0.0,0.0,0.0
15400,1.1184433645894387e-07,5993.09912109375,0.0006702941945314102,1.0,0.0,0.0,0.0
15500,1.1081667139478668e-07,6000.87353515625,0.000664996830627082,1.0,0.0,0.0,0.0
15600,1.0739111644397781e-07,6010.1865234375,0.0006454406407885027,1.0,0.0,0.0,0.0
15700,1.0593525701096951e-07,6021.33642578125,0.0006378718218146492,1.0,0.0,0.0,0.0
15800,1.0627780966387945e-07,6034.64208984375,0.0006413485434140498,1.0,0.0,0.0,0.0
15900,1.0387992688265513e-07,6050.4580078125,0.0006285211354581377,1.0,0.0,0.0,0.0
16000,1.0293789642901174e-07,6069.2607421875,0.0006247569336799638,1.0,0.0,0.0,0.0
16100,1.0131076066954847e-07,6091.6396484375,0.000617148646507984,1.0,0.0,0.0,0.0
16200,1.0139639528006228e-07,6118.27978515625,0.0006203715155297176,1.0,0.0,0.0,0.0
16300,1.0054000654236006e-07,6149.97021484375,0.0006183180456357101,1.0,0.0,0.0,0.0
16400,1.0122511895360731e-07,6187.87353515625,0.00062636823466607,1.0,0.0,0.0,0.0
16500,9.951234147820287e-08,6233.47607421875,0.0006203077996938637,1.0,0.0,0.0,0.0
16600,1.0208150769130953e-07,6289.12109375,0.0006420029633032176,1.0,0.0,0.0,0.0
16700,1.0447939757796121e-07,6356.29541015625,0.0006641019152806849,1.0,0.0,0.0,0.0
16800,1.0310917275546672e-07,6436.14697265625,0.0006636257900831874,1.0,0.0,0.0,0.0
16900,1.1073102967884552e-07,6531.8701171875,0.0007232807038046532,1.0,0.0,0.0,0.0
17000,1.1895236440295776e-07,6646.630859375,0.0007906324560363193,1.0,0.0,0.0,0.0
17100,1.262316544625719e-07,6783.73876953125,0.0008563225683198214,1.0,0.0,0.0,0.0
17200,1.4019079230820353e-07,6947.45947265625,0.0009739698480008135,1.0,0.0,0.0,0.0
17300,1.566334475455733e-07,7140.1015625,0.0011183787235599096,1.0,0.0,0.0,0.0
17400,2.061326824787102e-07,7379.8447265625,0.0015212271897626917,1.0,0.0,0.0,0.0
17500,6.658567872364074e-05,7379.68603515625,0.4913814034182522,1.0,0.0014360938221216202,0.0,0.0
17600,3.3659347536740825e-05,7365.2294921875,0.2479088191653922,1.0,0.0014360938221216202,0.0,0.0
17700,2.4908409613999538e-05,7350.68798828125,0.1830939473568156,1.0,0.0014360938221216202,0.0,0.0
17800,2.0344956283224747e-05,7336.14306640625,0.1492535099735175,1.0,0.0014360938221216202,0.0,0.0
17900,1.7462725736550055e-05,7321.60986328125,0.12785526499250022,1.0,0.0014360938221216202,0.0,0.0
18000,1.5457468180102296e-05,7307.09375,0.11294916912964936,1.0,0.0014360938221216202,0.0,0.0
18100,1.3972351553093176e-05,7292.60107421875,0.10189478594544932,1.0,0.0014360938221216202,0.0,0.0
18200,1.2816024536732584e-05,7278.134765625,0.09327675373789646,1.0,0.0014360938221216202,0.0,0.0
18300,1.1892509974131826e-05,7263.6943359375,0.08638355733918157,1.0,0.0014360938221216202,0.0,0.0
18400,1.1133997759316117e-05,7249.28173828125,0.08071348663067468,1.0,0.0014360938221216202,0.0,0.0
18500,1.0494847629161086e-05,7234.89990234375,0.07592917208733008,1.0,0.0014360938221216202,0.0,0.0
18600,9.948517799784895e-06,7220.54541015625,0.07183372453709458,1.0,0.0014360938221216202,0.0,0.0
18700,9.475571459915955e-06,7206.22216796875,0.06828307310861836,1.0,0.0014360938221216202,0.0,0.0
18800,9.061624950845726e-06,7191.92822265625,0.06517055622711343,1.0,0.0014360938221216202,0.0,0.0
18900,8.693060408404563e-06,7177.6640625,0.062395867286547,1.0,0.0014360938221216202,0.0,0.0
19000,8.365598660020623e-06,7163.43017578125,0.05992638187966692,1.0,0.0014360938221216202,0.0,0.0
19100,8.068535862548742e-06,7149.22802734375,0.05768380272816165,1.0,0.0014360938221216202,0.0,0.0
19200,7.800930688972585e-06,7135.05859375,0.05566009755160195,1.0,0.0014360938221216202,0.0,0.0
19300,7.554476724180859e-06,7120.919921875,0.053794823804560465,1.0,0.0014360938221216202,0.0,0.0
19400,7.328145329665858e-06,7106.81298828125,0.052079758408881904,1.0,0.0014360938221216202,0.0,0.0
19500,7.12210885467357e-06,7092.736328125,0.050515240206403966,1.0,0.0014360938221216202,0.0,0.0
19600,6.9276329668355174e-06,7078.69287109375,0.04903858609589262,1.0,0.0014360938221216202,0.0,0.0
19700,6.747200586687541e-06,7064.6826171875,0.04766683069944877,1.0,0.0014360938221216202,0.0,0.0
19800,6.579955879715271e-06,7050.70361328125,0.04639331869633967,1.0,0.0014360938221216202,0.0,0.0
19900,6.420160389097873e-06,7036.7587890625,0.04517712004517538,1.0,0.0014360938221216202,0.0,0.0
20000,6.271840447880095e-06,7022.84619140625,0.044046170802502393,1.0,0.0014360938221216202,0.0,0.0
20100,6.133368060545763e-06,7008.96484375,0.042988561110144374,1.0,0.0014360938221216202,0.0,0.0
20200,6.000975645292783e-06,6995.1171875,0.04197752787815645,1.0,0.0014360938221216202,0.0,0.0
20300,5.876205250388011e-06,6981.30322265625,0.0410235706515234,1.0,0.0014360938221216202,0.0,0.0
20400,5.757256985816639e-06,6967.5244140625,0.04011382860670931,1.0,0.0014360938221216202,0.0,0.0
20500,5.644646535074571e-06,6953.7783203125,0.039251620701428624,1.0,0.0014360938221216202,0.0,0.0
20600,5.537516244658036e-06,6940.06689453125,0.03843073316748025,1.0,0.0014360938221216202,0.0,0.0
20700,5.433982096292311e-06,6926.39013671875,0.03763787999486534,1.0,0.0014360938221216202,0.0,0.0
20800,5.336185950000072e-06,6912.74658203125,0.036887701186946176,1.0,0.0014360938221216202,0.0,0.0
20900,5.241129656496923e-06,6899.13916015625,0.0361592828565942,1.0,0.0014360938221216202,0.0,0.0
21000,5.14958492203732e-06,6885.56787109375,0.035457816488648985,1.0,0.0014360938221216202,0.0,0.0
21100,5.06352034790325e-06,6872.03076171875,0.03479666759337996,1.0,0.001914791762828827,0.0,0.0
21200,4.978996912541334e-06,6858.52880859375,0.03414859376256407,1.0,0.001914791762828827,0.0,0.0
21300,4.896700374956708e-06,6845.06396484375,0.033518227283253044,1.0,0.001914791762828827,0.0,0.0
21400,4.819114110432565e-06,6831.634765625,0.03292242749634511,1.0,0.001914791762828827,0.0,0.0
21500,4.7410135266545694e-06,6818.24462890625,0.032325390013684396,1.0,0.001914791762828827,0.0,0.0
21600,4.665910182666266e-06,6804.89453125,0.031751026685329364,1.0,0.001914791762828827,0.0,0.0
21700,4.593718131218338e-06,6791.58251953125,0.031198615759636228,1.0,0.001914791762828827,0.0,0.0
21800,4.522296876530163e-06,6778.30859375,0.030653523781673186,1.0,0.001914791762828827,0.0,0.0
21900,4.454215741134249e-06,6765.07080078125,0.03013308485072752,1.0,0.001914791762828827,0.0,0.0
22000,4.386049113236368e-06,6751.875,0.0296140553564328,1.0,0.001914791762828827,0.0,0.0
22100,4.31830994784832e-06,6738.7197265625,0.029099880430976555,1.0,0.001914791762828827,0.0,0.0
22200,4.257165073795477e-06,6725.60498046875,0.028632010622996473,1.0,0.001914791762828827,0.0,0.0
22300,4.195078417978948e-06,6712.53125,0.02815959497688425,1.0,0.001914791762828827,0.0,0.0
22400,4.133676611672854e-06,6699.49560546875,0.02769354829433124,1.0,0.001914791762828827,0.0,0.0
22500,4.072531737620011e-06,6686.50439453125,0.02723100136046419,1.0,0.001914791762828827,0.0,0.0
22600,4.015068952867296e-06,6673.55810546875,0.026794795954423467,1.0,0.001914791762828827,0.0,0.0
22700,3.958376964874333e-06,6660.65234375,0.026365372808536236,1.0,0.001914791762828827,0.0,0.0
22800,3.90279819839634e-06,6647.78076171875,0.025944946780169786,1.0,0.001914791762828827,0.0,0.0
22900,3.847733296424849e-06,6634.955078125,0.025529537574384698,1.0,0.001914791762828827,0.0,0.0
23000,3.792925554080284e-06,6622.18017578125,0.02511743641244457,1.0,0.001914791762828827,0.0,0.0
23100,3.740600959645235e-06,6609.4501953125,0.024723315743313323,1.0,0.001914791762828827,0.0,0.0
23200,3.6881053802062524e-06,6596.76220703125,0.024329554187693225,1.0,0.001914791762828827,0.0,0.0
23300,3.63697949978814e-06,6584.12451171875,0.02394632587317369,1.0,0.0023934897035360336,0.0,0.0
23400,3.5904786273022182e-06,6571.5322265625,0.023594946008100415,1.0,0.0023934897035360336,0.0,0.0
23500,3.5399523312662495e-06,6558.9853515625,0.023218495486004853,1.0,0.0023934897035360336,0.0,0.0
23600,3.4931938444060506e-06,6546.48486328125,0.02286814062691145,1.0,0.0023934897035360336,0.0,0.0
23700,3.44677823704842e-06,6534.037109375,0.022521376908660518,1.0,0.0023934897035360336,0.0,0.0
23800,3.3981361866608495e-06,6521.6416015625,0.02216142632270235,1.0,0.0023934897035360336,0.0,0.0
23900,3.3536045975779416e-06,6509.30615234375,0.02182963903954238,1.0,0.0023934897035360336,0.0,0.0
24000,3.307531187601853e-06,6497.0185546875,0.021489091496056822,1.0,0.0023934897035360336,0.0,0.0
24100,3.2675386592018185e-06,6484.791015625,0.02118930534039931,1.0,0.0023934897035360336,0.0,0.0
24200,3.2244629437627736e-06,6472.6171875,0.020870714270255775,1.0,0.0023934897035360336,0.0,0.0
24300,3.1817291983315954e-06,6460.49755859375,0.02055555371792772,1.0,0.0023934897035360336,0.0,0.0
24400,3.143449248454999e-06,6448.42919921875,0.020270309919999452,1.0,0.0023934897035360336,0.0,0.0
24500,3.1014012620289577e-06,6436.40869140625,0.019961886038461496,1.0,0.0023934897035360336,0.0,0.0
24600,3.058924221477355e-06,6424.4619140625,0.01965194215888455,1.0,0.0023934897035360336,0.0,0.0
24700,3.0211581361072604e-06,6412.58837890625,0.019373443554439485,1.0,0.0023934897035360336,0.0,0.0
24800,2.9837344754923834e-06,6400.76611328125,0.01909818652176065,1.0,0.0023934897035360336,0.0,0.0
24900,2.9452828584908275e-06,6388.99853515625,0.01881740786851871,1.0,0.0023934897035360336,0.0,0.0
25000,2.909657496275031e-06,6377.3095703125,0.018555786597326263,1.0,0.0023934897035360336,0.0,0.0
25100,2.8734325496770907e-06,6365.68212890625,0.018291358230096977,1.0,0.0023934897035360336,0.0,0.0
