step,V_train,C,K_est,acc_train,acc_test,sigma_mean,crisis
8500,1.83482206921326e-05,0.39763137698173523,7.295828258977453e-06,1.0,0.0009573958814144135,0.0,0.0
8600,2.717592906265054e-05,0.39684179425239563,1.0784544449698064e-05,1.0,0.0014360938221216202,0.0,0.0
8700,1.6887752281036228e-05,0.3959999978542328,6.687549867053161e-06,1.0,0.0014360938221216202,0.0,0.0
8800,8.959944352682214e-06,0.39526039361953735,3.541511131650323e-06,1.0,0.0009573958814144135,0.0,0.0
8900,1.0857176675926894e-05,0.394533634185791,4.283521370950644e-06,1.0,0.0009573958814144135,0.0,0.0
9000,1.0641178960213438e-05,0.39383918046951294,4.190913200919884e-06,1.0,0.0009573958814144135,0.0,0.0
9100,8.032151527004316e-06,0.3932359218597412,3.1585305102386704e-06,1.0,0.0009573958814144135,0.0,0.0
9200,1.0665256013453472e-05,0.39243268966674805,4.185395103344005e-06,1.0,0.0009573958814144135,0.0,0.0
9300,1.704652459011413e-05,0.3917367160320282,6.6777495626905254e-06,1.0,0.0009573958814144135,0.0,0.0
9400,1.3530963769881055e-05,0.3910423517227173,5.291179893649172e-06,1.0,0.0009573958814144135,0.0,0.0
9500,1.0016533451562282e-05,0.39031854271888733,3.909638739908776e-06,1.0,0.0009573958814144135,0.0,0.0
9600,7.457873834937345e-06,0.38962501287460327,2.90577418895463e-06,1.0,0.0009573958814144135,0.0,0.0
9700,1.2741290447593201e-05,0.38902202248573303,4.956642579000858e-06,1.0,0.0009573958814144135,0.0,0.0
9800,1.4461764294537716e-05,0.38821297883987427,5.614244596062619e-06,1.0,0.0009573958814144135,0.0,0.0
9900,2.3933202101034112e-05,0.3872642517089844,9.268473602656868e-06,1.0,0.0009573958814144135,0.0,0.0
10000,7.989873665792402e-06,0.38617464900016785,3.085486658443065e-06,1.0,0.0009573958814144135,0.0,0.0
10100,5.914168468734715e-06,0.3854565918445587,2.279655221553036e-06,1.0,0.0009573958814144135,0.0,0.0
10200,0.0004331967211328447,0.37080270051956177,0.00016063051405227832,1.0,0.0014360938221216202,0.0,0.0
10300,5.031874752603471e-05,0.3580494821071625,1.8016601491977792e-05,1.0,0.001914791762828827,0.0,0.0
10400,2.0338040485512465e-05,0.3563629686832428,7.247724484617203e-06,1.0,0.0014360938221216202,0.0,0.0
10500,1.1275037650193553e-05,0.35550275444984436,4.008306941169509e-06,1.0,0.0014360938221216202,0.0,0.0
10600,8.84639666764997e-06,0.3547849655151367,3.138568536665415e-06,1.0,0.0014360938221216202,0.0,0.0
10700,1.7357515389448963e-05,0.35407528281211853,6.145867170434841e-06,1.0,0.0014360938221216202,0.0,0.0
10800,6.671124992863042e-06,0.3534972071647644,2.3582240536241443e-06,1.0,0.0014360938221216202,0.0,0.0
10900,6.7131759351468645e-06,0.352997362613678,2.3697333998684545e-06,1.0,0.0009573958814144135,0.0,0.0
11000,6.32787168797222e-06,0.35251060128211975,2.230641853563189e-06,1.0,0.0009573958814144135,0.0,0.0
11100,1.1790168173320126e-05,0.3520444333553314,4.150663073740547e-06,1.0,0.0014360938221216202,0.0,0.0
11200,5.145026534592034e-06,0.35159972310066223,1.808989904908119e-06,1.0,0.0009573958814144135,0.0,0.0
11300,4.220762093609665e-06,0.35112932324409485,1.4820333375034904e-06,1.0,0.0009573958814144135,0.0,0.0
11400,5.380269158195006e-06,0.35063785314559937,1.886526026974978e-06,1.0,0.0009573958814144135,0.0,0.0
11500,3.716658738994738e-06,0.3502299189567566,1.3016850889480483e-06,1.0,0.0009573958814144135,0.0,0.0
11600,5.048865659773583e-06,0.3495800495147705,1.7649827073370735e-06,1.0,0.0009573958814144135,0.0,0.0
11700,3.6851263303105952e-06,0.34912118315696716,1.2865556645209276e-06,1.0,0.0009573958814144135,0.0,0.0
11800,2.978781367346528e-06,0.3485991358757019,1.0384006106196414e-06,1.0,0.0009573958814144135,0.0,0.0
11900,2.917083520515007e-06,0.34821879863739014,1.0157833190386643e-06,1.0,0.0009573958814144135,0.0,0.0
12000,3.201396566510084e-06,0.34784606099128723,1.1135931853315642e-06,1.0,0.0009573958814144135,0.0,0.0
12100,2.4428290998912416e-06,0.34746313095092773,8.487930474262474e-07,1.0,0.0009573958814144135,0.0,0.0
12200,2.99860175800859e-06,0.34712404012680054,1.0408867569712684e-06,1.0,0.0009573958814144135,0.0,0.0
