step,V_train,C,K_est,acc_train,acc_test,sigma_mean,crisis
25800,2.1623803547754505e-07,8533.7119140625,0.0018453130996281958,1.0,0.001914791762828827,0.0,0.0
25900,2.07931066142919e-07,8533.89453125,0.0017744617882340386,1.0,0.001914791762828827,0.0,0.0
26000,2.0073740358839132e-07,8534.080078125,0.0017131090768982282,1.0,0.001914791762828827,0.0,0.0
26100,1.9106020943127078e-07,8534.271484375,0.0016305596971480096,1.0,0.001914791762828827,0.0,0.0
26200,1.838665610875978e-07,8534.4990234375,0.0015692089860449149,1.0,0.001914791762828827,0.0,0.0
26300,1.7667292695477954e-07,8534.7333984375,0.0015078563302806658,1.0,0.001914791762828827,0.0,0.0
26400,1.701643412843623e-07,8534.9697265625,0.0014523475014024817,1.0,0.001914791762828827,0.0,0.0
26500,1.6391271628890536e-07,8535.2060546875,0.0013990288085093394,1.0,0.001914791762828827,0.0,0.0
26600,1.568903513771147e-07,8535.4560546875,0.0013391306995838431,1.0,0.001914791762828827,0.0,0.0
26700,1.5132381747662293e-07,8535.72265625,0.00129165813726545,1.0,0.001914791762828827,0.0,0.0
26800,1.452434617021936e-07,8535.994140625,0.0012397973380540162,1.0,0.001914791762828827,0.0,0.0
26900,1.3976259083392506e-07,8536.2861328125,0.001193053466021582,1.0,0.001914791762828827,0.0,0.0
27000,1.3419605693343328e-07,8536.603515625,0.0011455785314009592,1.0,0.001914791762828827,0.0,0.0
27100,1.2897210410756088e-07,8536.9150390625,0.001101023895175371,1.0,0.001914791762828827,0.0,0.0
27200,1.2460451159768127e-07,8537.2314453125,0.0010637775546395306,1.0,0.001914791762828827,0.0,0.0
27300,1.1989438064574642e-07,8537.5478515625,0.001023604011896509,1.0,0.001914791762828827,0.0,0.0
27400,1.1475604821953311e-07,8537.9091796875,0.0009797767175182132,1.0,0.001914791762828827,0.0,0.0
27500,1.110735752263281e-07,8538.294921875,0.000948378943309458,1.0,0.001914791762828827,0.0,0.0
27600,1.0696291496969934e-07,8538.6826171875,0.0009133223827354764,1.0,0.001914791762828827,0.0,0.0
27700,1.0148202278514873e-07,8539.1005859375,0.0008665652002267862,1.0,0.001914791762828827,0.0,0.0
27800,9.711444448612383e-08,8539.578125,0.0008293163857552299,1.0,0.001914791762828827,0.0,0.0
27900,9.29181425135539e-08,8540.0927734375,0.0007935295574012374,1.0,0.001914791762828827,0.0,0.0
28000,8.93213041308627e-08,8540.64453125,0.0007628615076493706,1.0,0.001914791762828827,0.0,0.0
28100,8.546756191663007e-08,8541.2294921875,0.000729998060467682,1.0,0.001914791762828827,0.0,0.0
28200,8.22989321136447e-08,8541.8671875,0.0007029865477878317,1.0,0.001914791762828827,0.0,0.0
28300,7.810263014107477e-08,8542.5390625,0.0006671947688641211,1.0,0.001914791762828827,0.0,0.0
28400,7.484835151672087e-08,8543.2578125,0.0006394487638479718,1.0,0.001914791762828827,0.0,0.0
28500,7.082332587060591e-08,8544.0478515625,0.0006051178852452613,1.0,0.001914791762828827,0.0,0.0
28600,6.833979426801307e-08,8544.892578125,0.0005839562008313343,1.0,0.001914791762828827,0.0,0.0
28700,6.474296299074922e-08,8545.7802734375,0.0005532791359702388,1.0,0.001914791762828827,0.0,0.0
28800,6.2773274578376e-08,8546.71875,0.0005365055228379045,1.0,0.001914791762828827,0.0,0.0
28900,6.011846664932818e-08,8547.673828125,0.0005138730439654682,1.0,0.001914791762828827,0.0,0.0
29000,5.7378024109766557e-08,8548.67578125,0.00049050612508314,1.0,0.001914791762828827,0.0,0.0
29100,5.489449605988739e-08,8549.744140625,0.00046933389604058434,1.0,0.001914791762828827,0.0,0.0
29200,5.2667886052404356e-08,8550.8291015625,0.00045035409277467686,1.0,0.001914791762828827,0.0,0.0
29300,5.0612555924089975e-08,8551.9423828125,0.00043283566210969293,1.0,0.001914791762828827,0.0,0.0
29400,4.821466603743829e-08,8553.1103515625,0.00041238535918194236,1.0,0.001914791762828827,0.0,0.0
29500,4.5474223497876665e-08,8554.3369140625,0.0003890018287062147,1.0,0.001914791762828827,0.0,0.0
29600,4.3418893369562284e-08,8555.6845703125,0.00037147835606200774,1.0,0.001914791762828827,0.0,0.0
29700,4.13635632412479e-08,8557.111328125,0.00035395261558329727,1.0,0.001914791762828827,0.0,0.0
29800,3.836620265929014e-08,8558.6630859375,0.00032836340244766365,1.0,0.001914791762828827,0.0,0.0
29900,3.66534251838857e-08,8560.326171875,0.000313765274890479,1.0,0.001914791762828827,0.0,0.0
30000,3.357042643870045e-08,8562.193359375,0.00028743648232482794,1.0,0.001914791762828827,0.0,0.0
